Link,Occurred,City,State,Country,Shape,Summary,Reported,Media,Explanation,Latitude,Longitude
Open,10/7/2008 12:00,Angel Fire,NM,USA,Other,"Noticed object in photo while downloading from camera to computer. ((NUFORC Note: We believe obj. is flower petal, or butterfly. PD))",10/9/2008,,,36.391983,-105.285453
Open,8/15/1953 19:00,Artesia,NM,USA,Other,Burnt orange spheres.,4/1/2013,,,32.840683,-104.405192
Open,7/23/2008 23:30,Aztec,NM,USA,Other,"huge, bright meteor seen over Aztec, New Mexico",8/6/2008,,,36.82324,-107.99355
Open,5/21/2017 22:00,Belen,NM,USA,Other,Flashes of light in the sky like a lighting storm. But there's no lighting or thunder; skies are crystal clear. ((anonymous report)),5/21/2017,,,34.660595,-106.775377
Open,11/12/2014 11:16,Bernalillo,NM,USA,Other,Plane flying close to the ground followed by object on opposite side traveling horizontally towards mountains.,11/12/2014,,,35.316897,-106.550269
Open !,12/3/2021 19:00,Cannon AFB,NM,USA,Other,Line of about 20 white crafts moving in formation.,12/3/2021,Y,Starlink,34.386598,-103.318975
Open,2/18/2023 19:54,Capulin,NM,USA,Other,Appeared only in this photo and not in any other immediately before or after,3/3/2023,Y,,36.740298,-103.992974
Open,9/16/2012 10:00,Carlsbad,NM,USA,Other,Clouds leaving contrails,9/19/2012,,,32.418235,-104.230988
Open,11/6/1999 20:30,Chaco Canyon,NM,USA,Other,"Viewed a single craft, followed in approx 1 minute by three more. The crafts were long thin enlongated rectangles, appearing as flying",11/9/1999,,,36.059939,-107.966758
Open,3/15/2011 21:00,Chaco Culture National Park,NM,USA,Other,Luminous green flashing object above Fajada Butte,6/21/2012,,,36.059939,-107.966758
Open,9/1/2013 17:30,Clayton,NM,USA,Other,Bright white fast-flying UFO.,9/4/2013,,,36.451432,-103.182366
Open,8/1/2018 19:00,Cleveland,NM,USA,Other,Drone with green lights.,2/11/2019,,,35.993133,-105.371202
Open,11/28/2003 15:00,Cloudcroft,NM,USA,Other,HBCCUFO CANADIAN REPORT: Possible Elk Mutilation ((NUFORC Note: Mystery may have been solved at this writing. PD)),12/1/2003,,,32.954872,-105.739939
Open,12/2/2013 20:06,Columbus,NM,USA,Other,Nine small balls of light with tails in arrow formation. These were flying horizontally across the sky. Color was greenish orange.,12/2/2013,,,31.827448,-107.638108
Open,4/20/2009 11:00,Continental Divide,NM,USA,Other,April 20 2009 Simi Circular craft Silver in color/with a teardrop shaped white underbelly seen near entrance to Chaco Canyon New Mexico,4/30/2009,,,35.421996,-108.312536
Open,5/13/2020 10:15,Corrales,NM,USA,Other,"Amateur astronomer views a large arrow-shaped, fast moving craft traversing the moon's surface during the daytime.",8/7/2020,,,35.235695,-106.605927
Open,9/3/2020 19:30,Deming,NM,USA,Other,"UFO sighting I 10 through New Mexico 32.2361000, -108.0330000. Driving through Deming New Mexico my girlfriend noticed something sta",9/10/2020,,,32.260473,-107.744865
Open,12/22/2019 16:00,Deming,NM,USA,Other,I saw and photographed an object hovering about 1000 feet in the air for about an hour. ((NUFORC Note: Starlink satellites? PD)),12/22/2019,,,32.260473,-107.744865
Open,3/20/2009 10:40,Deming,NM,USA,Other,I observed a hovering object along N.M. highway 11 south of Deming N.M. at 10:40 am for 15 minutes as I drove north.,3/20/2009,,,32.260473,-107.744865
Open,12/4/2003 16:30,Deming,NM,USA,Other,Black stationary object seen south of I-10 in New Mexico at dusk,12/6/2003,,,32.260473,-107.744865
Open,11/29/2002 15:00,Deming,NM,USA,Other,"Goldfish cracker shaped object seen in Deming, New Mexico on 11/29/02",12/1/2002,,,32.260473,-107.744865
Open,9/19/2013 22:00,Deming,NM,USA,Other,"Orange glowing orb west of Deming, New Mexico.",12/1/2013,,,32.260473,-107.744865
Open,10/9/1996 15:30,Deming,NM,USA,Other,"Silent, jet-shaped, beige hovering object viewed. Magnetic interference with watches.",2/27/2002,,,32.260473,-107.744865
Open,7/7/2017 1:00,Dzilth-na-o-dithle,NM,USA,Other,Going to sleep around 1:00 a.m. With 4 of my nephew and nieces. Turned off generator. As going back into our home. Heard a blowing s,11/18/2019,,,36.392439,-107.834965
Open,8/14/2018 23:30,Edgewood,NM,USA,Other,"I have worked in aviation for 20 yrs and it was not a meteor, rocket launch, weather balloon, or aircraft",8/15/2018,,,35.062178,-106.190312
Open,4/14/2020 16:30,Elephant Butte,NM,USA,Other,A fleet of crafts clearly seen over elephant butte nm golf course bidding in the clouds.,4/15/2020,,,33.180572,-107.225855
Open,12/1/2018 22:00,Espanola,NM,USA,Other,"I'm the person reporting about the taos,dulce,& Santa Clara back in NO. Keep seeing it. Was to the E. ((NUFORC Note: Sirius? PD))",12/8/2018,,,35.992722,-106.079739
Open !,7/18/2023 21:15,Farmington,NM,USA,Other,I saw a UFO for summer; a brief UFO visit,10/6/2023,Y,,36.746211,-108.19233
Open,3/14/2016 3:00,Farmington,NM,USA,Other,A golden window appeared in my bed room.,3/21/2016,,,36.746211,-108.19233
Open,10/29/2005 19:00,Farmington,NM,USA,Other,"aproxamitally 7:30pm in Farmington, NM trying to capture a picture of mars and captured a picture of what appears to be a round ufo",10/30/2005,,,36.746211,-108.19233
Open,2/27/2006 0:00,Flora Vista,NM,USA,Other,It happed fast and silently.,2/28/2006,,,36.797014,-108.080118
Open,2/1/1998 0:30,Four Corners,NM,USA,Other,"Unknown bright lights, and triangular shapes over Four Corners, New Mexico",5/29/2006,,,36.991452,-109.035981
Open,4/18/2008 21:25,Gallup,NM,USA,Other,huge bright white horeshoe lit object,5/20/2008,,,35.519312,-108.733438
Open,4/12/2021 20:30,Grady,NM,USA,Other,Observed bright white flashes seemed to moved to the south.,4/13/2021,,,34.820865,-103.315401
Open,12/7/2012 20:15,Grants,NM,USA,Other,"Large C-shaped craft slowed & angled off, followed minutes later by 4 jets.",12/7/2012,,,35.152307,-107.834548
Open,1/25/2010 19:15,Holloman AFB,NM,USA,Other,Unusual Lights Seen,1/25/2010,,,32.849132,-106.098862
Open,8/21/1974 11:00,Holloman AFB,NM,USA,Other,Had my military career and life threatened by an officer while in the USAF,3/26/2012,,,32.849132,-106.098862
Open,6/17/2002 21:30,Hurley,NM,USA,Other,Check this meteor out!,7/3/2002,,,32.699259,-108.130949
Open,3/22/2017 19:02,Ilfeld,NM,USA,Other,"WWII plane about to crash into valley foothills, then appeared to turn into white orb and disappeared completely",3/23/2017,,,35.420958,-105.558262
Open,1/5/2022 11:30,Kirtland,NM,USA,Other,saw a bright plane shaped object high in the sky,1/6/2022,Y,,36.736951,-108.357359
Open,6/23/2023 22:30,Lamy,NM,USA,Other,"Line of 10ish dots of light in night sky, very close together. Was stationary for 1-2 minutes. Started moving slowlyEast then vanished",6/24/2023,,,35.481871,-105.880072
Open,10/7/2016 0:05,Las Cruces,NM,USA,Other,3 multicolored craft observer traveling in sky and turned off lights as commercial airplane traveled past in same general area.,10/7/2016,,,32.324738,-106.759443
Open,10/21/2014 21:00,Las Cruces,NM,USA,Other,The craft had the nose and tail of a government jet. However the sides stuck out flat as if to say a hybrid of a jet and ufo.... Thi,10/22/2014,,,32.324738,-106.759443
Open,4/9/2014 8:45,Las Cruces,NM,USA,Other,There were blue lights in the night sky.,4/9/2014,,,32.324738,-106.759443
Open,12/31/2013 23:50,Las Cruces,NM,USA,Other,5 orange glowing orbs forming triangles and lines.,1/1/2014,,,32.324738,-106.759443
Open,4/28/2012 22:10,Las Cruces,NM,USA,Other,About 1000 light or more see traveling in a horizontal line traveling south,4/30/2012,,,32.324738,-106.759443
Open,4/15/2012 22:00,Las Cruces,NM,USA,Other,Green swoosh/check-mark gliding over NMSU,7/14/2012,,,32.324738,-106.759443
Open,1/7/2002 8:25,Las Vegas,NM,USA,Other,bye bye footage,1/8/2002,,,35.598375,-105.224193
Open,1/3/2014 18:15,Los Alamos,NM,USA,Other,Lights in the sky above Santa Clara/San Ildefonso.,1/3/2014,,,35.878996,-106.300662
Open,5/2/2020 20:45,Los Lunas,NM,USA,Other,Donut shaped object to the west of Los Lunas moving extremeley slow in a northward direction.,5/3/2020,,,34.804859,-106.733988
Open,4/19/2016 13:00,Los Lunas,NM,USA,Other,Small white object flying low and fast.,4/20/2016,,,34.804859,-106.733988
Open,5/22/2017 17:30,Lovington,NM,USA,Other,"V shaped objects over Lovington, New Mexico.",6/2/2017,,,32.946759,-103.351723
Open,1/3/2012 19:15,Lovington,NM,USA,Other,"Rectangle boxes in form of a train, varrying colors. Red and white hovering dots above and on the sides. Suddenly dissapears in 1hr.",1/4/2012,,,32.946759,-103.351723
Open,2/10/2015 16:00,Mora,NM,USA,Other,This object was behind a cloud with only part of it exposed. I have this photo to this date. It was accidently caught on a photo i took,6/29/2015,,,35.973949,-105.330412
Open,2/25/2015 0:00,Moriarty,NM,USA,Other,"Single bright pink low ""cloud"" when still dark before sunrise.",2/25/2015,,,34.991828,-106.047593
Open,12/22/2017 18:00,Moriarty area,NM,USA,Other,Massive spotlight type light coming from on or behind the Sandia mountains. ((NUFORC Note: Sighting of missile launch?? PD)),12/23/2017,,,34.991828,-106.047593
Open,11/22/2019 13:00,Nageezi,NM,USA,Other,Large rectangle like shape,1/3/2022,,,36.261342,-107.744292
Open,8/25/2017 20:30,Nageezi,NM,USA,Other,My wife and I do not want be public with our names and who we are. It seems since you already have my phone number. I would like to ask,10/13/2017,,,36.261342,-107.744292
Open,4/21/2013 0:00,Paguate,NM,USA,Other,In a newly plowed field there was what appeared to be indentation and scraping like on top of the plowed field about a 6x7 foot area. T,4/24/2013,,,35.139218,-107.377689
Open,7/15/1986 22:00,Pecos,NM,USA,Other,"Large craft, suondless hovers quietly over mountains near Pecos NM",1/2/2005,,,35.575249,-105.676048
Open,8/30/2014 0:00,Placitas,NM,USA,Other,"My husband and I were outside searching for a missing pet, and we noticed a stationary bright light, which appeared to us upon first gl",11/18/2014,,,35.306251,-106.424425
Open,8/15/1969 16:00,Placitas,NM,USA,Other,"Gaseous ball of pink light turquoise blue gaseous center, noiseless, in Placitas, NM, about 50 ft over village dirt road.",6/2/2017,,,35.306251,-106.424425
Open,10/15/1976 15:00,Portales,NM,USA,Other,Close encounter with non-human/meta human.,11/22/2014,,,34.184208,-103.335009
Open,9/11/2024 19:25,Questa,NM,USA,Other,Observed a figure 8 shaped object as bright as the moon with binoculars and naked eye for 25 minutes in Northen New Mexico 7:25 MST.,9/11/2024,,,36.707875,-105.591596
Open,2/5/2006 23:00,Questa,NM,USA,Other,A verry tall creature!,3/7/2016,,,36.707875,-105.591596
Open,9/28/2015 0:00,Radium Springs,NM,USA,Other,Thimble shaped Alien probe with slate blue color,5/1/2016,,,32.49093,-106.90865
Open,9/1/2017 21:00,Rio Rancho,NM,USA,Other,We were returning entering the gate to our farm. There was a shoe shaped craft hovering low. We are researching ufo and alien life for,10/24/2017,,,35.231041,-106.662789
Open,8/4/2015 16:00,Rio Rancho,NM,USA,Other,Flash of white like a fireball and caused other lights to flash.,8/4/2015,,,35.231041,-106.662789
Open,11/19/2013 17:55,Rio Rancho,NM,USA,Other,Unidentified foreign obeject was seen flying over New Mexico,11/24/2013,,,35.231041,-106.662789
Open,1/1/2013 0:00,Rio Rancho,NM,USA,Other,5 glowing lights following eachother and disappear,12/31/2012,,,35.231041,-106.662789
Open,8/15/1999 23:00,Rio Rancho,NM,USA,Other,my mom and i were driving home from work we saw the sky lite up almost like day light a few seconds later we saw this trail like thing,8/27/1999,,,35.231041,-106.662789
Open,6/14/2018 16:00,Roswell,NM,USA,Other,Horseshoe shape moving eastward at a constant rapid speed with no sound underneath the clouds. ((anonymous report)),6/14/2019,,,33.394758,-104.523489
Open,8/18/2014 15:00,Roswell,NM,USA,Other,SR-71 Blackbird seen near Roswell?,8/19/2014,,,33.394758,-104.523489
Open,12/25/2020 20:00,Santa Fe,NM,USA,Other,"Large flash through sky, exact point of origin unknown, approximate to south side of town. Flash was quick and indescribable, light pro",12/26/2020,,,35.685756,-105.938613
Open,9/5/2020 19:05,Santa Fe,NM,USA,Other,"Flying red donut shape, noiseless.",9/5/2020,,,35.685756,-105.938613
Open,5/20/2017 12:00,Santa Fe,NM,USA,Other,"Over Santa Fe on May 20th, 2017. ((anonymous report))",5/20/2017,,,35.685756,-105.938613
Open,9/5/2016 21:30,Santa Fe,NM,USA,Other,Crescent like object spotted and slowly disappeared twice at two different locations in the night sky.,9/6/2016,,,35.685756,-105.938613
Open,11/24/2015 5:40,Santa Fe,NM,USA,Other,Early morning clouded light in eastern sky...no clouds in the sky. ((NUFORC Note: Sighting of Venus. PD)),11/24/2015,,,35.685756,-105.938613
Open,7/19/2015 22:30,Santa Fe,NM,USA,Other,I saw a bright light it was green circle shape falling from the sky very bright and 15 minutes after that there was a UFO kind a look l,7/20/2015,,,35.685756,-105.938613
Open,11/27/2014 10:30,Santa Fe,NM,USA,Other,When I looked up in the sky in a southern direction is saw four circular shaped crafts which were kind of blurred in a cloudy haze. The,4/2/2015,,,35.685756,-105.938613
Open,11/12/2013 21:15,Santa Fe,NM,USA,Other,Reddish-orange lights in diamond formation with a trail of lights following behind or below seen by family in Santa Fe skies,11/14/2013,,,35.685756,-105.938613
Open,8/31/2004 2:00,Santa Fe,NM,USA,Other,"Cane shaped UFO seen in Santa Fe, NM on 8/30-31/04.",9/8/2004,,,35.685756,-105.938613
Open,12/1/1998 22:30,Santa Fe,NM,USA,Other,"Craft floated over, truck stopped, while I was getting truck off road, left. Truck wouldn't start. Pieces magnetized and stuck on ins",9/11/1999,,,35.685756,-105.938613
Open,3/12/1997 23:00,Santa Fe,NM,USA,Other,THE TIME IT TOOK PLACE WAS THE DAY BEFORE THE ARIZONA SIGHTS OF MULTIPLE SHIPS.,9/29/2000,,,35.685756,-105.938613
Open,1/26/2000 21:45,Santa Fe,NM,USA,Other,3-5 round yellow lights appearing on parallel course at tip of wing of commercial aircraft then changing position to parallel back of w,1/27/2000,,,35.685756,-105.938613
Open,9/10/2012 0:00,Shiprock,NM,USA,Other,Orange balls manifesting out of shiprock mountain,9/10/2012,,,36.784903,-108.686807
Open,8/1/2017 23:30,Silver City,NM,USA,Other,"Lights in high sky, moving too slow for airliner, also inconsistent pattern, illuminated large craft, in clear desert night sky.",1/12/2018,,,32.769306,-108.280215
Open,11/15/2003 17:00,Sky City,NM,USA,Other,New Mexico and UFOS,11/21/2003,,,34.896115,-107.582318
Open,5/26/2001 19:30,Socorro,NM,USA,Other,Object seen in western sky stationary at 7:00 o'clock position from the Moon. Sky was light blue as the Sun was already behind the Moun,6/8/2001,,,34.057247,-106.892888
Open,8/15/1999 22:30,Socorro,NM,USA,Other,Falling object.,8/27/1999,,,34.057247,-106.892888
Open,4/21/2023 14:20,Stanley,NM,USA,Other,Multiple small pieces of reflective material moving fluidly like a flock of birds high in the sky,4/21/2023,,Bird?,35.148303,-105.978858
Open,9/1/2019 10:00,Taos,NM,USA,Other,"The Beings and Craft of Taos County. ((NUFORC Note: Report pertains to sighting of aliens, and a craft, by two hunters. PD))",9/17/2019,,,36.406326,-105.573264
Open,1/29/2016 0:15,Taos,NM,USA,Other,2 large bright red lights flying as one object.,1/29/2016,,,36.406326,-105.573264
Open,2/9/2012 22:00,Taos,NM,USA,Other,"Several blinking red lights circling Taos, NM valley.",2/14/2012,,,36.406326,-105.573264
Open !,8/14/2023 20:55,Taos,NM,USA,Other,"An object in the shape of a vertical dorsal fin about 60' top to bottom, very fast with an extremely bright blue flame out the back.",8/14/2023,,,36.406326,-105.573264
Open,11/21/2018 21:15,Taos,NM,USA,Other,"Weird object of lights in Northern New Mexico that move. ((NUFORC Note: Possibly the star, Capella?? PD))((anonymous report))",11/21/2018,,,36.406326,-105.573264
Open,1/19/2018 21:00,Tijeras,NM,USA,Other,Line of red lights very far off on horizon blinking in unison. It covered the whole horizon.,1/19/2018,,,35.09107,-106.371174
Open,9/30/2024 18:45,Tres Piedras,NM,USA,Other,White hovering figure 8,10/1/2024,,,36.646922,-105.967082
Open,9/30/2011 20:10,Truth or Consequences,NM,USA,Other,"3 Days of UFO Activity in Truth or Consequences, NM, 30 Sept. to 2 Oct., 2011",12/27/2011,,,33.132497,-107.252571
Open,7/15/2022 23:00,Tucumcari,NM,USA,Other,"My father spotted it first and alerted me, it hovered in front of our 18 wheeler going 70mph then moved to the drivers side and flew up",8/6/2023,,,35.172972,-103.725902
Open,1/10/2010 18:45,Tularosa,NM,USA,Other,green figure 8 followed by military aircraft,1/10/2010,,,33.075,-106.018048
Open,7/11/2023 22:15,Vallecito,NM,USA,Other,Square blue/white building-block-looking train with approximately half dozen blocks/cars,7/25/2023,,Starlink?,36.494771,-106.115998
Open,10/18/2022 1:47,Zuni,NM,USA,Other,"Seen a unknown object changing shapes and colors. When inspecting the photos, we noticed several objects changing colors and shapes.",10/18/2022,Y,,35.067573,-108.845846
Open,10/25/2003 13:00,,NM,USA,Other,"Pictures of a landscape in New Mexico where my husband and father-in-law were hunting, in the pictures unidetified objects are seen.",5/11/2010,,,34.5199,-105.8701
Open,7/27/2004 1:30,,NM,USA,Other,sighting in NM,7/28/2004,,,34.5199,-105.8701
Open,7/7/2003 16:00,,NM,USA,Other,A photographic encounter with an unexplained object in the New Mexico desert.,10/25/2004,,,34.5199,-105.8701
Open,4/18/1999 19:00,,NM,USA,Other,witnessed 5 to 6 aleins glowing red in color on the ground under crafts lights.,6/5/1999,,,34.5199,-105.8701
